h3,city,no_vehicle,buildings,lat,lon,node,snap_m,routable,nearest_id,nearest_m,second_id,second_m
892a306408fffff,Brookline,127.75761010524204,14,42.33339358245708,-71.12023950943141,343269,15.291329081844095,True,DS3044,337.1106153088145,DS2760,425.89583975010606
892a3067557ffff,Somerville,127.5094966502155,30,42.39063686618076,-71.11566383915888,322976,20.85746835038552,True,DS24854,464.7138180433047,DS3560,961.6045081390286
892a3075ca7ffff,Malden,127.08714749021031,22,42.43897939441402,-71.04952252772627,399048,52.747681435853494,True,DS90279,1388.9757259102005,DS89798,1706.1910357054185
892a3074967ffff,Winthrop,127.0,1,42.37978344999999,-70.9915242,27516,22.00232338345843,True,DS2729,833.9488621150424,DS89660,1174.394054237629
892a30758bbffff,Malden,126.84657089294365,3,42.42623353668494,-71.07091891373436,401377,28.2582639216179,True,DS90316,365.4858157139189,DS2205,402.47404516069133
892a306444fffff,Brookline,126.06266967031058,121,42.34991778419055,-71.12409410997385,345575,26.706271281076926,True,DS3200,643.9051350350245,DS2064,731.1304195775291
892a3064037ffff,Brookline,126.0,1,42.32366968421002,-71.12072869119523,255910,54.134234429185575,True,DS2711,1191.5762432748934,DS3044,1491.0844124298226
892a306447bffff,Brookline,125.28804411330924,143,42.34753086300133,-71.1223531985174,345140,18.10670832052618,True,DS1978,731.2324879111972,DS2064,859.0998118079086
892a3066b73ffff,Boston,125.13661463872758,138,42.29128462773336,-71.07296018340209,167613,36.44815292998684,True,DS90311,404.10783281808756,DS90274,595.7734873428291
892a3062babffff,Arlington,125.12350002250813,7,42.42205078867061,-71.16519282160279,254765,45.19003419121663,True,DS89739,993.184682349161,DS1370,2249.191388802254
892a30759b7ffff,Everett,124.89731113533568,22,42.40429863518721,-71.04707281816468,389424,45.83091264310632,True,DS90161,899.907220821349,DS2539,1448.2361231487253
892a3075947ffff,Medford,124.70840665042022,1,42.40544391560817,-71.07340590581349,383423,36.48132358810833,True,DS100163,102.34869792577389,DS2912,1077.9603143330503
892a30663dbffff,Cambridge,124.19255696749626,3,42.36057887457182,-71.08393647613549,137806,16.090765373726313,True,DS90407,297.52123504706424,DS90281,1352.1454255244778
892a3066357ffff,Boston,123.89680809531124,29,42.35193829164369,-71.086116682804,132906,42.114687240542445,True,DS2033,588.3921165422087,DS90297,1087.4502492439522
892a30644bbffff,Boston,123.69433171435742,60,42.3504257171951,-71.10184558068696,384310,46.771245640472586,True,DS89999,1071.972784693324,DS2064,1492.7565867651142
892a3064e33ffff,Boston,123.23548027751391,3,42.28901390833754,-71.12545003532183,251769,10.109749492718505,True,DS90243,204.85741094271236,DS1243,586.8312040077466
892a339351bffff,Quincy,123.0,1,42.25739275313169,-71.00724897141785,38935,37.366874738975774,True,DS3084,1562.2022054651698,DS1534,1574.454638995386
892a3066e4bffff,Boston,122.6866494078704,19,42.33500837866165,-71.08089684263237,144205,41.688129679497266,True,DS2804,544.1530004467852,DS100528,811.4360565544449
892a306446bffff,Brookline,121.75221176018896,89,42.34523376178237,-71.12464160123508,344367,95.67734488728064,True,DS1978,398.021166014541,DS90346,926.5694537531765
892a30671abffff,Boston,121.60885184843148,5,42.3659079185807,-71.12011337252697,361344,24.545590279609442,True,DS90185,1013.1125357096422,DS89959,1167.3313745010207
892a30649cbffff,Boston,121.47183610839716,116,42.26443226665977,-71.10452736412523,272537,85.23297861756872,True,DS89826,1484.319911083385,DS1716,1985.783788854544
892a306752fffff,Cambridge,121.2161139662203,17,42.37715232481294,-71.11015516787214,368979,37.20717353074378,True,DS1058,494.91241824511656,DS3051,748.3459393343301
892a3066a17ffff,Boston,120.801304616669,168,42.31266673477749,-71.07666549573753,125641,14.609477778940143,True,DS89942,332.86490908171396,DS3011,992.180012125427
892a30671bbffff,Cambridge,120.65649489036112,13,42.36943067677692,-71.11571424268263,368408,21.809071149787762,True,DS89959,712.4004226010363,DS1058,1091.4234768967779
892a3066883ffff,Boston,120.26672416406902,8,42.31830286798631,-71.04165452425404,181048,15.515597506481177,True,DS89760,542.4370021237086,DS3338,1255.0278614041606
892a30675c7ffff,Somerville,120.19189035470148,23,42.39370874551484,-71.11041659428295,322033,67.0549256297423,True,DS3299,1028.444253260026,DS3560,1230.9885507497402
892a33936c7ffff,Boston,120.13402728946002,11,42.28092555639566,-71.05256720753407,172520,5.278094512719198,True,DS2936,765.4566880755057,DS89736,1240.5612589755588
892a3076137ffff,Lynn,120.02041715440993,134,42.47443480429582,-70.93096058237833,66448,68.28877897686584,True,DS100557,1211.4690894575572,DS2239,1328.6206599906204
892a33922cbffff,Quincy,120.0,2,42.24658799508355,-70.99763987219792,40347,21.129901493937393,True,DS90190,905.9721693641884,DS3084,930.8661050767197
892a306450fffff,Boston,119.50166075564076,42,42.32865537209419,-71.0991010125397,390777,53.101643112525345,True,DS90375,658.884123913544,DS90421,774.845304278838
892a3066a4fffff,Boston,119.49672836627606,49,42.31292817878118,-71.09333814129093,267150,41.75089562979161,True,DS2788,842.4491814002051,DS100083,1072.4352815634234
892a306708bffff,Cambridge,119.41841476924688,22,42.39365362278856,-71.13642648794448,283579,4.6494833608960295,True,DS1556,973.5488778484861,DS2535,1121.3950760831756
892a3075d53ffff,Malden,119.41168333270356,44,42.4304406749321,-71.05702935513159,399277,27.729494619026262,True,DS89987,1091.9669151294795,DS90316,1261.866033497466
892a3067533ffff,Somerville,119.09857138260136,24,42.38273282368527,-71.106129725435,327800,10.941427861049352,True,DS90194,72.39435234123063,DS1058,1053.7312278018808
892a30645a3ffff,Boston,119.08723049675744,4,42.32804899501829,-71.08632475354324,127068,31.25382236654079,True,DS100528,406.1394271122869,DS2804,609.1236407397208
892a3067547ffff,Cambridge,117.72975695467322,37,42.38783141567774,-71.1200417224962,323708,49.23242164596837,True,DS24854,226.25696645931464,DS3560,1139.9470071506757
892a3066aafffff,Boston,117.45286804253531,117,42.30726089053199,-71.07159451980063,167087,49.246693586507405,True,DS90380,597.6861530787063,DS100084,668.5377951251475
892a3066317ffff,Boston,117.29062260316353,7,42.34955608403418,-71.07643766440178,140219,9.82642299855597,True,DS2011,134.80826515323895,DS90306,422.42659454457566
892a30674a7ffff,Medford,116.43929099170188,75,42.40141959918023,-71.11098427734717,322272,9.16679590032919,True,DS3299,861.2592130309484,DS3560,1442.4763642372588
892a3066503ffff,Boston,116.35709256381617,4,42.36934318510788,-71.03427598765074,208533,31.166952343604596,True,DS90332,661.2280418862911,DS3252,981.6771311506799
892a3074a7bffff,Everett,116.29649736929832,27,42.4045837206476,-71.04368007969789,12666,19.846570177988767,True,DS90161,1282.411656065011,DS2539,1565.964711669662
892a306565bffff,Waltham,116.17406039807442,4,42.37400739916984,-71.23229493620326,297791,5.073381505065499,True,DS90089,527.6626007257294,DS2821,1151.536908801944
892a3074ac3ffff,Everett,116.08973832795428,24,42.41407538083651,-71.03530443820516,11045,82.24446664574043,True,DS2539,1180.7650396197762,DS3586,2231.76021279276
892a3029a53ffff,Quincy,115.82353154196464,74,42.29907756279764,-71.013890488153,179127,57.98568140217084,True,DS2932,1885.1756747122854,DS100309,3701.2398169129383
892a306405bffff,Brookline,115.71094239560074,33,42.33630649690621,-71.14073869260677,338849,27.20004488843904,True,DS100169,623.8829716936114,DS3391,843.4186738344965
892a3066803ffff,Boston,115.53846502317536,98,42.3123300726119,-71.0499818644105,180426,35.10445062426463,True,DS90187,768.5824071732947,DS3338,1235.458449683503
892a30660c3ffff,Boston,115.46803380736826,69,42.37827375394809,-71.06627807977128,388010,4.050654479804202,True,DS1529,348.54173506447796,DS2493,1000.3808797040596
892a30662d7ffff,Somerville,115.34739505365076,19,42.378108851914575,-71.0924891332336,335458,25.174430758042302,True,DS90015,325.4312588631213,DS90039,980.5866237476499
892a30646b7ffff,Brookline,115.3375913595872,194,42.347590775027285,-71.12637472029786,345785,45.61691316052076,True,DS90346,721.6544000731128,DS1978,791.40122181352
892a3066c43ffff,Boston,115.24239240175568,197,42.334421911911086,-71.04544922582421,186215,10.122392546144663,True,DS2133,436.9427812354735,DS100087,527.9481583047354
892a3075903ffff,Everett,115.0840140647754,14,42.40654020204373,-71.06297342402067,393558,56.00359619573614,True,DS90161,1076.6872504883934,DS100163,1429.2651045815987
892a307486bffff,Chelsea,114.73748999308258,2,42.40201273088904,-71.01440557749703,19885,33.82303377668008,True,DS2701,570.3648416607351,DS3586,1011.2201886694947
892a30675c3ffff,Somerville,114.47645007296371,40,42.39517220760628,-71.1127307092597,323105,14.548527945872955,True,DS3560,940.2033190726087,DS24854,975.1436568459461
892a3067563ffff,Cambridge,114.42177000321792,27,42.38244266716193,-71.11988354239476,281168,20.80490068546367,True,DS24854,849.5613844169644,DS89959,1071.2192791679
892a3066c4fffff,Boston,114.0,2,42.33078864936816,-71.04897266779847,185876,53.83832129639104,True,DS2133,838.4815052794153,DS100146,905.0492732345739
892a3064507ffff,Boston,113.96742189556636,21,42.328388585864346,-71.09386326054054,392040,26.785587227923287,True,DS90375,546.732263708572,DS90421,739.3107017911034
892a30646cfffff,Boston,113.50119768389176,23,42.35486966293644,-71.14669831518286,325275,43.43550265749026,True,DS89690,363.43474909577344,DS90057,1080.7912619327915
892a3066a3bffff,Boston,113.45581761185832,91,42.30705903878018,-71.08143899571017,126430,41.243231281160114,True,DS3011,494.4240515633936,DS89942,1034.6582471031804
892a30758afffff,Malden,113.4178714042421,12,42.41983494402877,-71.0693034963195,401084,29.731324013071614,True,DS90048,719.5985504306691,DS2338,777.4939212427939
892a3067303ffff,Watertown,113.36666994047248,61,42.36933297565251,-71.15762885474989,320308,17.837617016508773,True,DS90038,255.67066354701817,DS90016,917.7725886724579
892a3076c5bffff,Lynn,113.30594062432796,147,42.46856195582261,-70.93588953257328,66927,56.295422496568996,True,DS2236,942.1882506092641,DS90390,1143.9019967196036
892a306440bffff,Brookline,112.84873359575762,19,42.34929822565854,-71.11572529378232,385042,5.8998262302583315,True,DS2064,473.85448927756033,DS3200,1016.0708563392975
892a3064da3ffff,Boston,112.47424107455538,51,42.272953015147145,-71.07054706226296,167872,22.485046093519095,True,DS1003,438.7907856771748,DS2289,1984.1804924524029
892a3076e8bffff,Lynn,112.44103574805872,142,42.46890139899581,-70.94918841812556,68656,29.108342353516782,True,DS3466,899.3705231462773,DS90390,934.4934748996291
892a3064183ffff,Boston,112.36197824603389,53,42.31748010983889,-71.10201931837167,266439,21.972078710210152,True,DS100083,537.7358103540842,DS2788,625.1099310418763
892a30646a3ffff,Boston,112.31049784204234,32,42.3483031979596,-71.13158002008491,348783,8.639258338277195,True,DS90346,308.5213077827686,DS89830,861.859638860464
892a3066a8bffff,Boston,111.96781122289102,128,42.318026051486605,-71.07640917840723,125782,41.65467432715078,True,DS89942,659.0297778242042,DS3011,1328.9993125189478
892a306740fffff,Somerville,111.71383610507424,46,42.403681082186544,-71.1265151694938,287652,53.43459596101116,True,DS100488,342.6851992215197,DS3560,1056.5345735384012
892a30662afffff,Cambridge,111.64702535971756,1,42.36325310192992,-71.08765357070658,133248,26.553913254422575,True,DS90407,655.6770841105104,DS90039,1189.2233511284842
892a30662b7ffff,Cambridge,111.64109455522548,17,42.367297668721655,-71.07976235267718,138298,15.210210576550326,True,DS90281,530.5518281383801,DS90039,1105.596581913898
892a3074a73ffff,Everett,111.314701837686,21,42.40375464106555,-71.04024059239961,12461,63.178742738881745,True,DS90161,1550.4522580632029,DS3586,1770.6369497895553
892a30645c7ffff,Boston,111.0,3,42.33778518725341,-71.09625917018144,391183,25.511022084741843,True,DS90364,569.3943108383884,DS90421,942.2244835639075
892a3067633ffff,Cambridge,111.0,1,42.39989885622972,-71.15092422179204,274997,40.18456042641439,True,DS1556,1849.1116466254566,DS2535,1853.607649949552
892a3066ac7ffff,Boston,110.19669556429588,125,42.31801214829811,-71.08033625988404,126004,45.458142254888116,True,DS89942,833.8087294917817,DS3011,1349.0365874380154
892a3066653ffff,Somerville,110.13217615329256,1,42.39360431186167,-71.08723607443012,334056,43.153473686133374,True,DS3350,501.09576049841303,DS90357,812.5532168320777
892a306664fffff,Somerville,109.69041639599985,20,42.38765105675875,-71.09369326428583,329682,12.66153815350036,True,DS90420,903.5937256127494,DS3350,1111.3358470679552
892a3066257ffff,Cambridge,109.62935116555836,102,42.3716959138609,-71.10165051847288,373517,37.44738475177265,True,DS1111,382.9483247691393,DS2251,592.9613290237006
892a3075a63ffff,Medford,109.37313858029712,16,42.42060576627703,-71.11749284363393,316465,11.948210964138601,True,DS1530,692.284585178957,DS90146,1578.3063161084801
892a306617bffff,Boston,109.36091472931372,7,42.34764353714562,-71.06185035116904,161294,26.06211373889769,True,DS100118,157.81749290547648,DS90269,435.9410929453806
892a3066213ffff,Cambridge,109.2959338257408,34,42.372169954554096,-71.09361960416412,374041,12.571155374213225,True,DS1111,770.8748089160852,DS90039,871.3335952872997
892a3067113ffff,Cambridge,109.25949365132428,4,42.37269954533986,-71.12382270967375,356922,16.03182371875237,True,DS89959,470.713537001317,DS1058,1451.8131676591665
892a30654b7ffff,Watertown,109.0351805624502,14,42.36672981086949,-71.17220050846636,315929,28.37933637060078,True,DS1570,1348.4680417840457,DS90016,1449.8990467969788
892a306618bffff,Boston,108.28043764609396,2,42.35441761810082,-71.04486578969504,198499,11.009626658164846,True,DS90064,398.25483178485376,DS89924,1496.309770964071
892a30668cfffff,Boston,107.82285709996982,248,42.31795176141512,-71.05429832224378,184377,45.972640465714754,True,DS90103,530.1147618799225,DS3338,941.2613946755149
892a3074a47ffff,Everett,107.8025120784694,49,42.406794095874446,-71.04172091952543,12452,36.47947305834384,True,DS2539,1467.4059856480628,DS90161,1559.8637979861287
892a306742fffff,Somerville,107.17901684980583,35,42.39634238451641,-71.12528300006318,282726,10.113647688544956,True,DS3560,310.0394652363977,DS100488,1095.0923038737235
892a30654abffff,Watertown,107.03585517355168,6,42.365714886814125,-71.18110203947894,315724,15.47623437093525,True,DS1570,387.3836991003658,DS89981,1146.771461065249
892a3066a07ffff,Boston,106.49953030728888,131,42.30982488153554,-71.07928067603099,125284,18.90255200908124,True,DS3011,384.6524503423416,DS89942,606.8519342744568
892a30676d3ffff,Arlington,106.3707200466486,10,42.41703196215352,-71.15639997830273,258370,15.595896673027042,True,DS89739,428.3201819825214,DS1370,1259.5952744315202
892a3076e43ffff,Lynn,106.0161995813611,125,42.46565836051082,-70.96433414356372,68371,22.879026231621175,True,DS3535,596.2396665512466,DS2686,806.6172854826689
892a3393153ffff,Quincy,106.00880160323202,2,42.24227979193721,-71.02888346123208,17312,36.11793751832156,True,DS2163,1958.7375337240894,DS90190,2364.1602048248933
892a3064627ffff,Brookline,106.00234990625688,7,42.33928405768235,-71.13856190024781,349795,43.6192349248133,True,DS100169,343.41027194284914,DS95044,632.5660001677307
892a306623bffff,Cambridge,105.93256510423946,23,42.3641954040414,-71.09578963697668,378560,1.6323068770239064,True,DS3060,798.6095932147906,DS100269,828.8364519533519
892a3064c33ffff,Boston,105.44339655091628,122,42.28817617411711,-71.0920448346341,268437,46.63849428421099,True,DS89725,868.008990312496,DS2289,1093.511966433841
892a3064d4bffff,Boston,105.40764697482932,166,42.277736062164166,-71.09721107301857,272243,29.519334768570552,True,DS89826,1122.7051210314146,DS2289,1949.421223633191
892a3066323ffff,Boston,104.61201301795523,200,42.34244453075731,-71.07720905681059,140065,65.7705915447682,True,DS89677,776.2106922483674,DS90297,784.4489759057966
892a3064c3bffff,Boston,103.79828245189452,15,42.28809537127885,-71.09574072377235,268256,31.699644858219706,True,DS2289,1165.4976147476998,DS89725,1183.9951953170146
892a3066a47ffff,Boston,103.7182660904838,84,42.31296968061393,-71.09048228044956,267744,19.335605686850876,True,DS2788,919.8679011148287,DS3011,921.7802151398668
892a306686fffff,Boston,103.48468161841797,64,42.30498664172601,-71.06131648189158,163064,26.14503251932957,True,DS3425,406.6841614238487,DS100084,796.2651828217145
892a306458bffff,Boston,103.42069456634763,10,42.33711197287246,-71.09205925837342,391590,5.68359520797326,True,DS90421,735.0144461823363,DS3261,740.7789938909061
892a30675bbffff,Somerville,103.18481278599052,21,42.38775489984133,-71.10123233632869,329946,17.042056035019822,True,DS90194,948.3175463099362,DS90420,1098.7772418724758
892a33936cbffff,Boston,102.98779322269868,172,42.28289453759205,-71.05787236609966,172671,65.9843408933201,True,DS2936,1391.5772651701875,DS89736,1416.7146162653166
892a3064647ffff,Boston,102.78729241827064,12,42.35020830623344,-71.14989195598294,325790,36.934316915233815,True,DS2816,826.3768133674824,DS100177,838.5667135085672
892a3074a2bffff,Chelsea,102.34425014002572,68,42.39777225934807,-71.03406263766209,11830,51.9173958674947,True,DS89744,864.7141733915157,DS3580,1004.27549154572
892a306680bffff,Boston,102.05790902573774,205,42.3127530958684,-71.05467793263958,180162,44.884570150905,True,DS90187,215.20104824218572,DS90103,1045.0630731104861
892a306706fffff,Cambridge,101.898018291944,12,42.37968725876904,-71.15285740718438,271690,18.26684579754183,True,DS2481,977.3810544902145,DS90038,1369.3796484550278
892a3076e47ffff,Lynn,101.89400671691216,74,42.463912621701134,-70.96250210174829,75531,47.54563412850503,True,DS3535,447.5022015552569,DS2162,990.8403281794853
892a3066aabffff,Boston,101.8138760759096,61,42.31031000511198,-71.07446713237461,125549,30.58065598481696,True,DS89942,600.2065556800051,DS90426,861.3254377267308
892a3066c0fffff,Boston,101.61334197543546,7,42.329576111494426,-71.03580452681048,190118,8.230133563815004,True,DS90196,860.6566937964502,DS2133,1613.4407260831715
892a30641d3ffff,Boston,101.40425065479516,60,42.32382825795586,-71.11075395250825,257492,46.06540319126542,True,DS2711,727.9603806351148,DS1966,1612.0397691852227
892a30675cbffff,Somerville,101.36884937080256,46,42.39580417987133,-71.11693582477365,322811,18.28151049878555,True,DS3560,661.3371908501279,DS24854,1049.8997209870588
892a3065587ffff,Boston,100.40879973771116,97,42.35218963565035,-71.16256705806757,324749,28.226077696954626,True,DS2816,886.2781121765362,DS89690,1359.0187502453614
892a30665dbffff,Boston,100.26116724051194,218,42.38014785101138,-71.03767686738016,14109,51.646829762770224,True,DS1965,833.6112018251914,DS3252,918.0366930653436
892a30646afffff,Brookline,99.67999184493644,102,42.34511003228504,-71.13309596975937,348573,117.98274993392006,True,DS90346,756.1646610259269,DS95044,978.9918880120968
892a3076ecfffff,Lynn,99.60039137048722,44,42.46780900503915,-70.95801732540545,68517,18.08485834193709,True,DS2686,388.05806734477716,DS3535,1117.390713135154
892a3064cbbffff,Boston,99.59648564790793,36,42.29400256280707,-71.08894575828302,267956,23.524326135352595,True,DS89725,89.91504463812846,DS90311,1630.6881349260887
892a3064217ffff,Boston,99.55713455996082,3,42.33231298983844,-71.154560862211,337481,6.592511516112867,True,DS3391,783.2459045409425,DS90317,1363.6031168008697
892a30668c3ffff,Boston,99.52730952768208,22,42.32027114962071,-71.05378298978002,184356,21.267247350061734,True,DS90103,451.0093034814302,DS3338,591.93059215539
892a306448bffff,Cambridge,99.25544383373028,54,42.3560730838456,-71.10754606490765,363434,10.190778629807534,True,DS90185,989.9572411448333,DS3060,1377.3956910918444
892a30759d7ffff,Everett,98.76157510301704,57,42.414501800284725,-71.06230423625405,393686,30.613681349688747,True,DS90161,1368.482451321799,DS90048,1436.1443066601125
892a339347bffff,Quincy,98.12535684211396,3,42.27259502017008,-71.03091602659605,178430,31.410833005643617,True,DS100309,61.68334855248454,DS2669,544.561554798268
892a3393587ffff,Quincy,98.0,1,42.25914705000001,-70.9952194,39418,28.31566936828596,True,DS3084,928.9212170121351,DS2951,1354.728047884547
892a3065923ffff,Boston,98.0,1,42.267307135863554,-71.17105705833838,193582,57.239762938057126,True,DS3163,1729.5857669285756,DS2667,2614.8597062979948
892a30671c7ffff,Cambridge,97.83592265951182,18,42.37434856665902,-71.12505017302061,356852,24.101913927723743,True,DS89959,575.6446555404851,DS1058,1541.0502475633284
892a3393447ffff,Quincy,97.58564025965208,15,42.2745609313275,-71.02763123902938,178328,19.07280218483139,True,DS100309,530.9988246638442,DS2669,554.0056857803311
892a3074817ffff,Revere,97.54661529838054,124,42.40667819942903,-70.99771382792338,29019,38.179740951391004,True,DS89919,418.9904782528787,DS89834,1436.5165044726002
892a30748a7ffff,Revere,97.5383328309296,15,42.40037032431797,-70.98762128844936,35843,28.122701887683377,True,DS89919,1256.7750991975827,DS89834,1418.2588316048643
892a3066107ffff,Boston,97.3723591940809,1,42.348671998978816,-71.0484085216274,196908,22.49277125070701,True,DS90064,497.52013670724205,DS89924,1083.2321887194996
892a3067543ffff,Cambridge,97.19253742338653,22,42.39070948943515,-71.12043945354175,282132,46.41191748447792,True,DS24854,432.71833037947334,DS3560,730.992030576303
892a306698bffff,Quincy,97.09574165284243,1,42.2999473617627,-71.03121574125167,179300,34.68075966255776,True,DS2932,2031.4956164190537,DS89736,3203.1626984312247
892a3074c8fffff,Revere,97.09214110592195,5,42.42831561271037,-70.98010323178411,37463,21.822658660528706,True,DS89919,2941.889325020349,DS95032,3830.6493209031105
892a306646fffff,Boston,97.02702095916425,36,42.3797910881305,-71.06006529024714,388465,4.555503577192659,True,DS90397,685.0679962355086,DS1529,773.2617037809515
892a3066abbffff,Boston,96.6719203671678,92,42.31290352674887,-71.07277111488739,166987,14.064546425987142,True,DS90426,726.298678219663,DS89942,765.3347605062637
892a3065517ffff,Boston,96.46473250250442,119,42.349855343341794,-71.16816511317745,330865,34.185666849491234,True,DS2816,1057.11298654689,DS89690,1915.452543362912
892a3064b83ffff,Boston,96.38712590499496,44,42.26101526471836,-71.11862214529737,251102,11.681323933876454,True,DS1716,996.5765871715712,DS3239,1453.9954669662366
892a3066b53ffff,Boston,96.18705087210674,158,42.29911747283119,-71.07491434061603,125460,14.662078275522756,True,DS90274,628.9907752252608,DS90380,1075.686518205476
892a3064b33ffff,Boston,96.10806510300272,6,42.25125077203201,-71.12298013234842,249509,21.12860040772941,True,DS3239,488.84561370500467,DS89797,1282.9664560879746
892a3074b53ffff,Chelsea,96.04237536507952,33,42.39255810608259,-71.02702581591173,19005,24.38667892789986,True,DS89744,710.9710959483314,DS3580,901.618284940918
892a3064e2fffff,Boston,95.86534023456572,12,42.28380399701788,-71.12679252869358,251717,48.72997249954745,True,DS1243,543.5606893147212,DS3335,577.4850479273374
892a3064123ffff,Boston,95.82824212834932,3,42.30447340989578,-71.10936845119876,258083,7.444835614713407,True,DS1966,1279.038690329543,DS2788,1839.20684791284
892a3064a93ffff,Boston,95.63999121518194,13,42.28292435569156,-71.13136299352757,243486,47.78433053908583,True,DS3335,558.0045624085369,DS1243,564.238920726914
892a30641a3ffff,Boston,95.49618507444164,15,42.30931926525533,-71.10196750541647,267001,32.574573406088,True,DS2788,1341.3932312845236,DS1966,1344.966114533429
892a3064283ffff,Boston,95.29654763573862,11,42.33687803484598,-71.14808829001777,337713,56.21029654102711,True,DS3391,148.40300625677315,DS90317,887.2816965297644
892a3074c3bffff,Revere,95.15205583383327,1,42.42067142049909,-70.98635362556018,37322,22.227225463286377,True,DS89919,1885.2924250857307,DS95032,2774.0524209684913
892a3075d5bffff,Malden,95.121599583274,35,42.43005298564612,-71.05999851057686,399318,11.223699307772137,True,DS89987,838.4548732247683,DS90316,931.2609517816431
892a3064e43ffff,Boston,95.11438300306378,1,42.29488381286275,-71.13836806041839,237611,20.503613143042944,True,DS3335,1398.214088300469,DS1243,1428.335258980034
892a3066843ffff,Boston,95.02354161877749,114,42.31520607617485,-71.06074997694799,162590,14.62838443064479,True,DS90187,593.3102578276246,DS90103,850.9368957115588
892a307613bffff,Lynn,95.0,58,42.47647181428419,-70.9393908735887,67319,36.14397217490725,True,DS100557,733.7561435293735,DS2239,850.9077140624369
892a306622bffff,Cambridge,94.8845820442068,6,42.36176454063499,-71.09796709848958,378673,16.38568978387961,True,DS3060,647.81288876756,DS100269,891.364646225159
892a3066327ffff,Boston,94.61384120085076,136,42.33926367750807,-71.07673480142245,140000,51.43836743463416,True,DS89861,757.4481073551268,DS90419,898.0156390025348
892a3075cafffff,Malden,93.8795001103685,10,42.43884648874753,-71.05395012835052,396197,52.498740659132075,True,DS90279,1651.3040869266001,DS89798,1890.660450726174
892a3067537ffff,Somerville,93.3248556228322,68,42.37928152766285,-71.10376020871014,328653,30.627873034893238,True,DS3051,662.5173205919286,DS2251,684.3575193907957
892a3064527ffff,Boston,93.32229574209356,77,42.32017881130527,-71.09164628430307,267578,35.243378138956245,True,DS100083,781.413936497015,DS2788,806.8247383205519
892a3062b0bffff,Arlington,93.29744847814138,18,42.42494097468224,-71.17513730950857,259732,35.06334539231667,True,DS2798,1179.619680785672,DS89739,1563.249043288382
892a3067507ffff,Somerville,93.19534364666576,19,42.3849258606057,-71.10742224818333,328113,18.298558325581066,True,DS90194,371.35997367375677,DS24854,1306.5949239232912
892a3064107ffff,Boston,93.0,3,42.31027315809475,-71.10911411451156,257792,24.301316451903496,True,DS1966,589.3930440157886,DS2711,1282.616557928589
892a3074b4fffff,Chelsea,92.65239251923472,172,42.38835036395049,-71.03094343331917,17857,39.216213149331715,True,DS3580,775.4242443974739,DS89744,798.7721490566514
892a3393507ffff,Quincy,92.52505665603444,6,42.25396208926128,-71.00263122019577,39081,63.2428588594311,True,DS3084,1089.0127928839345,DS90190,1393.510616955699
892a3067423ffff,Somerville,92.38953268890464,80,42.39868963719343,-71.12283961953152,282415,50.891031047946285,True,DS3560,332.3101253598597,DS100488,985.6575636018435
892a3066ad7ffff,Boston,92.33851796732608,155,42.32054760719356,-71.0785302513037,125829,41.9408718415849,True,DS89942,846.1566897209345,DS100528,1317.2857350467964
892a3066927ffff,Quincy,92.20335424578808,6,42.282657436260585,-71.03166476248917,174107,59.99429512260322,True,DS2932,1017.9702090200417,DS89736,1354.9189290227737
892a306650fffff,Boston,92.16179903920391,11,42.366627325811606,-71.03629854071833,209254,15.127566264057918,True,DS90332,585.0639028904789,DS3252,1156.3869556778684
892a306450bffff,Boston,92.06873459156104,9,42.3309600098917,-71.10068648919672,390754,8.507826776743988,True,DS90375,707.7273054643852,DS90421,823.6884858296792
892a3393537ffff,Quincy,91.90905047653784,70,42.24797546450899,-70.99825686959878,40337,32.85276643624228,True,DS3084,800.2674910280854,DS90190,976.7076234299029
892a306466bffff,Boston,91.80450390715902,3,42.34498405554629,-71.15439214093503,326202,52.69767093779051,True,DS2816,860.4185299679018,DS90317,1053.6771506225946
892a3075bb7ffff,Medford,91.7550081709258,2,42.40384899538003,-71.08063760348207,382595,10.844472499494909,True,DS2912,492.84997703206864,DS100163,1016.502262356676
892a30664b3ffff,Chelsea,91.60109835185663,161,42.38830809251608,-71.03494249130259,14618,59.532309088604876,True,DS3580,533.6996586426809,DS89744,560.7137817046096
892a339a48bffff,Boston,91.48002156157112,76,42.26142881812682,-71.15435882277518,225256,69.97129296855869,True,DS2770,1709.1515315451272,DS89682,2235.409169996459
892a306681bffff,Boston,91.3958850549011,130,42.31525434446046,-71.05331341792707,180160,22.25456749741039,True,DS90187,544.4578333443116,DS90103,819.8577569589772
892a30662dbffff,Somerville,91.36594809631568,36,42.37985849741872,-71.09955354009728,328786,32.82965568427919,True,DS90194,831.498202784307,DS90015,1010.7889336357431
892a3066b0fffff,Boston,91.31375800579208,184,42.2912803684495,-71.06833796434748,167479,27.799185055470236,True,DS90311,459.36551556268023,DS89962,702.0270199749622
892a3066937ffff,Quincy,91.1405791927774,1,42.28497239639426,-71.02908412201539,174167,13.59279823607049,True,DS2932,673.6158544704822,DS89736,1638.7653636948598
892a3066a0bffff,Boston,90.98741555025389,105,42.31263178292616,-71.08546208325058,126252,39.07872258524398,True,DS3011,610.7333899871675,DS89942,660.1135113128281
892a306740bffff,Somerville,90.8700391442248,8,42.40749897834527,-71.13046728162675,287495,13.088867701219483,True,DS100488,488.91407405454976,DS2535,1010.9981728953825
