npi,legal_name,name,address,city,state,zip,phone,license,taxonomy_codes,lat,lon
1427060102,ELMWOOD PHARMACY,ELMWOOD PHARMACY,299 PLEASANT ST,Malden,MA,02148,781-322-2117,9460,3336C0003X,42.427240898561,-71.075589627746
1114939915,FRANK A FRITZ INC,AUCELLA DRUG COMPANY,705 SALEM ST,Malden,MA,02148,781-324-7060,1213,"333600000X,3336C0003X",42.433654831867,-71.045263684247
1508334376,MAPLEWOOD WELLNESS PHARMACY INC,MAPLEWOOD WELLNESS PHARMACY INC,904 SALEM ST,Malden,MA,02148,781-605-1775,,3336C0003X,42.434220097435,-71.03902855275
1184700098,THE FORTY-FOUR WILLOW STREET CORP.,SHAN LOR DRUG,44 WILLOW ST,Malden,MA,02148,781-324-0400,9573,3336C0003X,42.426950974642,-71.053408113758
1245262120,"THE STOP & SHOP SUPERMARKET COMPANY, LLC",STOP AND SHOP PHARMACY #62,99 CHARLES ST,Malden,MA,02148,781-397-0050,2205,"332B00000X,333600000X,3336C0003X",42.423537406453,-71.072034336821
1972518173,WALGREEN CO,WALGREENS #03130,185 CENTRE ST,Malden,MA,02148,781-321-1765,2338,"332B00000X,333600000X,3336C0003X",,
1174530158,WALGREEN CO,WALGREENS #04966,215 BEACH ST,Malden,MA,02148,781-324-4745,2924,"332B00000X,333600000X,3336C0003X",42.431641581208,-71.024405011441
1831640408,"ATLAS PHARMAHEALTH, INC.",CROWN COLONY PHARMACY & CO.,500 CONGRESS ST STE 1B,Quincy,MA,02169,617-472-9000,DS90257,"333600000X,3336C0003X,3336C0004X,3336S0011X",42.234162430426,-71.016787949195
1497853428,BLACKWOOD PHARMACY INC,BLACKWOOD PHARMACY,181 PARKINGWAY,Quincy,MA,02169,617-471-3300,3345,"332B00000X,333600000X,3336C0003X",42.245182604341,-71.003297985216
1760984017,CROWN COLONY PHARMACY INC,CROWN COLONY PHARMACY,500 CONGRESS ST STE 1B,Quincy,MA,02169,617-472-9000,DS90247,"333600000X,3336C0003X,3336C0004X",42.234162430426,-71.016787949195
1659298925,CROWN COLONY RX INC,CROWN COLONY RX INC,500 CONGRESS ST STE 1B,Quincy,MA,02169,617-472-9000,,"3336C0003X,3336C0004X",42.234162430426,-71.016787949195
1154166551,CROWN PHARMACY LLC,CROWN COLONY PHARMACY,500 CONGRESS ST STE 1B,Quincy,MA,02169,617-472-9000,,"3336C0003X,3336C0004X,3336S0011X",42.234162430426,-71.016787949195
1245330679,CVS PHARMACY INC,CVS PHARMACY # 00137,626 SOUTHERN ARTERY RTE 3A,Quincy,MA,02169,617-472-7534,2951,"332B00000X,333600000X,3336C0003X",42.252379283747,-70.988147708885
1104925403,CVS PHARMACY INC,CVS PHARMACY # 02454,321 QUINCY SHORE DR,Quincy,MA,02171,617-471-0041,2932,"332B00000X,333600000X,3336C0003X",42.287370949309,-71.02343896806
1447660576,GALAXY PHARMACY LLC,GALAXY PHARMACY,343 NEWPORT AVE,Quincy,MA,02170,617-302-4966,,3336C0003X,42.265133861601,-71.019306403112
1932687654,GENOA HEALTHCARE LLC,GENOA HEALTHCARE LLC,460 QUINCY AVE RM 236,Quincy,MA,02169,617-934-0149,,"332B00000X,333600000X,3336C0003X,3336L0003X",42.238731815731,-70.983676158448
1851492078,"LIBUN APOTHECARY & SURGICAL SUPPLY, INC",BAXTER PHARMACY,464 WASHINGTON ST,Quincy,MA,02169,617-773-7733,3502,"332B00000X,3336C0003X",42.248411239806,-70.9834406482
1578813143,"MEDI-SON SOLUTIONS, LLC",CAREPRO PHARMACY,343 NEWPORT AVE,Quincy,MA,02170,781-352-2602,,3336C0003X,42.265133861601,-71.019306403112
1902747579,"SOUTH COVE COMMUNITY HEALTH CENTER, INC.",NON-340B,435 HANCOCK ST,Quincy,MA,02171,617-318-3300,,3336C0003X,42.272694741219,-71.024500694532
1740527175,"SOUTH COVE COMMUNITY HEALTH CENTER, INC.",340B,435 HANCOCK ST,Quincy,MA,02171,617-318-3300,,3336C0003X,42.272694741219,-71.024500694532
1437181310,"THE STOP & SHOP SUPERMARKET COMPANY, LLC",STOP AND SHOP PHARMACY #17,495 SOUTHERN ARTERY,Quincy,MA,02169,617-471-6707,3084,"332B00000X,333600000X,3336C0003X",42.254176565353,-70.995561468539
1457383325,"THE STOP & SHOP SUPERMARKET COMPANY, LLC",STOP AND SHOP PHARMACY #20,65 NEWPORT AVE,Quincy,MA,02171,617-328-6622,2669,"332B00000X,333600000X,3336C0003X",42.273632971279,-71.028786876746
1013934322,WAL-MART STORES EAST LP,WAL-MART PHARMACY 10-2341,301 FALLS BLVD,Quincy,MA,02169,617-745-4393,CS2800,"332B00000X,333600000X,3336C0003X",42.237963988021,-70.986049483369
1053836049,WALGREEN CO,WALGREENS #18361,132 GRANITE ST,Quincy,MA,02169,617-479-2330,DS90190,"332B00000X,333600000X,3336C0003X",42.245604048322,-71.006321772056
1386955250,WALGREEN CO,WALGREENS # 11831,324 HANCOCK ST,Quincy,MA,02171,617-471-0517,DS89734,"332B00000X,333600000X,3336C0003X",42.275799621817,-71.027742050111
1508871799,WALGREEN EASTERN CO INC,WALGREENS #04403,418 QUINCY AVE,Quincy,MA,02169,617-472-4483,2805,"332B00000X,333600000X,3336C0003X",42.238654907131,-70.983546558137
1013923408,WALGREEN EASTERN CO INC,WALGREENS #02759,550 ADAMS ST STE 6,Quincy,MA,02169,617-770-3435,2163,"332B00000X,333600000X,3336C0003X",,
1427926567,"APEX PHARMACY SOLUTIONS, INC.","APEX PHARMACY SOLUTIONS, INC.",1984A DORCHESTER AVE,Dorchester,MA,02124,617-322-1933,,3336C0003X,42.283473059752,-71.064855795948
1477125847,"BETH ISRAEL LAHEY HEALTH PHARMACY, INC.","BILH PHARMACY, 230 BOWDOIN ST., DORCHESTER",230 BOWDOIN ST,Dorchester,MA,02122,617-754-0160,,3336C0003X,42.305625365709,-71.067882877207
1114086949,"BLG ENTERPRISES, INC.",PAT JAY'S PHARMACY,940 DORCHESTER AVE,Dorchester,MA,02125,617-825-2760,2180,"332B00000X,3336C0003X",42.318724543563,-71.056646679072
1740046549,BOSTON MEDICAL CENTER CORPORATION,BMC PHARMACY AT CODMAN SQUARE,637 WASHINGTON ST,Dorchester,MA,02124,617-638-8150,,3336C0003X,42.289401802827,-71.071412075929
1073188512,BOSTON MEDICAL CENTER CORPORATION,BMC PHARMACY AT CODMAN SQUARE,637 WASHINGTON ST,Dorchester,MA,02124,617-638-8150,,3336C0003X,42.289401802827,-71.071412075929
1073395836,BOSTON MEDICAL CENTER CORPORATION,BMC PHARMACY AT CODMAN SQUARE,637 WASHINGTON ST,Dorchester,MA,02124,617-638-8150,,3336C0003X,42.289401802827,-71.071412075929
1598105397,"COMMUNITY CARE PHARMACY, INC",COMMUNITY CARE PHARMACY,246 BOWDOIN ST,Dorchester,MA,02122,617-322-9265,,3336C0003X,42.306239063709,-71.067119030228
1588763882,CVS PHARMACY INC,CVS PHARMACY # 02283,715 MORRISSEY BLVD,Dorchester,MA,02122,617-822-1307,2844,"332B00000X,333600000X,3336C0003X",,
1659470953,CVS PHARMACY INC,CVS PHARMACY # 02592,468 BLUE HILL AVE,Dorchester,MA,02121,617-427-7806,3011,"332B00000X,333600000X,3336C0003X",42.309043953657,-71.082678762733
1992283527,CVS PHARMACY INC,CVS PHARMACY #11036,451 WASHINGTON ST,Dorchester,MA,02124,617-740-0611,,"332B00000X,333600000X,3336C0003X",42.295824254176,-71.072226656522
1801818562,CVS PHARMACY INC.,CVS PHARMACY #17018,7 ALLSTATE RD,Dorchester,MA,02125,617-602-1922,DS90020,"332B00000X,333600000X,3336C0003X",42.324890050125,-71.064598890205
1841695814,DORCHESTER HOUSE MULTI-SERVICE,DOTHOUSE HEALTH PHARMACY,1353 DORCHESTER AVE,Dorchester,MA,02122,617-740-2544,MA0054471,"333600000X,3336C0003X",42.30450531721,-71.059197830906
1558443341,EDLINE GROUP INCORPORATED,COMPTON DRUG,393 COLUMBIA RD,Dorchester,MA,02125,617-288-1616,3325,"333600000X,3336C0003X",42.311126000725,-71.070171233715
1558704718,GET WELL PHARMACY LLC,GET WELL PHARMACY LLC,646 BLUE HILL AVE,Dorchester,MA,02121,617-533-7232,DS89862,3336C0003X,42.301924260092,-71.085434481097
1962117820,HAMILTON PHARMACY SERVICES LLC,HAMILTON PHARMACY,246 BOWDOIN ST,Dorchester,MA,02122,617-475-9600,,3336C0003X,42.306239063709,-71.067119030228
1396047718,HARBOR HEALTH SERVICES,GEIGER GIBSON COMMUNITY HEALTH CENTER,250 MOUNT VERNON ST,Dorchester,MA,02125,617-288-1140,,3336C0003X,42.319872733189,-71.047780457586
1811202906,HARBOR HEALTH SERVICES INC,NEPONSET HEALTH CENTER PHARMACY,398 NEPONSET AVE,Dorchester,MA,02122,617-533-2290,DS89736,"333600000X,3336C0003X,3336M0002X,3336S0011X",42.286533767359,-71.044177447209
1194552489,"HARBOR HEALTH SERVICES, INC.",HARBOR COMMUNITY HEALTH CENTER PLYMOUTH PHARMACY,10 CORDAGE PARK CIR STE 115,Plymouth,MA,02360,508-778-5470,,3336C0003X,41.978788854192,-70.691275218507
1720305303,HARVARD NEIGHBORHOOD PHARMACY INC,HARVARD NEIGHBORHOOD PHARMACY INC,632 BLUE HILL AVE,Dorchester,MA,02121,617-265-0171,DS89725,3336C0003X,42.302820611796,-71.085154371173
1417232968,HRC CORP INC,PRIME PHARMACY,201 HUMBOLDT AVENUE,Dorchester,MA,02120,617-427-2222,DS89781,3336C0003X,42.313010696393,-71.089696583234
1689957722,"HRD CORP, INC",PRIME PHARMACY,201 HUMBOLDT AVE,Dorchester,MA,02120,617-427-2222,DS89781,3336C0003X,42.313010696393,-71.089696583234
1538215231,KIMMY PHARMACY,KIMMY PHARMACY,1435 DORCHESTER AVE,Dorchester,MA,02122,617-288-8199,1888,"332B00000X,3336C0003X",42.301837964296,-71.059797406143
1053471268,"MEETINGHOUSE COMMUNITY PHARMACY, INC.",MEETINGHOUSE COMMUNITY PHARMACY,248 BOWDOIN STREET,Dorchester,MA,02122,617-436-1120,2313,"332B00000X,3336C0003X",42.306327034888,-71.067019798112
1578240552,NKANYIMUO REAL ESTATE LLC,BLUE HILL PHARMACY,BLUE HILL PHARMACY 320 BLUE HILL AVE.,Dorchester,MA,02121,161-765-2754,,3336C0003X,,
1740615251,NKANYIMUO REAL ESTATE LLC,BLUE HILL PHARMACY,320 BLUE HILL AVE STORE,Dorchester,MA,02121,617-652-7546,DS89942,3336C0003X,,
1932610375,SAIGON PHARMACY INC,SAIGON PHARMACY INC,1167A DORCHESTER AVE,Dorchester,MA,02125,617-282-9134,DS2696,3336C0003X,42.310667681283,-71.057811295316
1376599803,SHAWS SUPERMARKETS INC,SHAWS PHARMACY #4587,45 MORRISSEY BLVD,Dorchester,MA,02125,617-265-7911,DS3338,"332B00000X,333600000X,3336C0003X",,
1972535854,THE STOP & SHOP SUPERMARKET COMPANY LLC,STOP AND SHOP PHARMACY #429,1100 MASSACHUSETTS AVE,Dorchester,MA,02125,617-541-4300,2283,"332B00000X,333600000X,3336C0003X",42.326306741952,-71.066282235067
1659051795,"UPHAM'S CORNER HEALTH COMMITTEE, INC.",UPHAM'S COMMUNITY CARE - PHARMACY,415 COLUMBIA RD,Dorchester,MA,02125,617-287-8000,,3336C0003X,42.312968321667,-71.068088874677
1255364386,VINHS BROTHERS INC,MAXIM PHARMACY,1365 1377 DORCHESTER AVE STE 1,Dorchester,MA,02122,617-282-9800,DS3425,"332B00000X,333600000X,3336C0003X",42.303493413482,-71.059428042681
1619984697,WALGREEN CO,WALGREENS #06805,130 BOWDOIN ST,Dorchester,MA,02122,617-265-7635,3246,"332B00000X,333600000X,3336C0003X",42.303685665229,-71.071236494515
1033447537,WALGREEN CO,"STRAND, A WALGREENS PHARMACY #13806",533 COLUMBIA RD,Dorchester,MA,02125,617-436-0155,DS89712,"332B00000X,333600000X,3336C0003X",42.315833013544,-71.066192610011
1437164647,WALGREEN CO,WALGREENS #06349,585 WASHINGTON ST,Dorchester,MA,02124,617-825-2401,3062,"332B00000X,333600000X,3336C0003X",42.291054532882,-71.071739843031
1710403068,WALGREEN CO,WALGREENS #19437,1100 DORCHESTER AVE,Dorchester,MA,02125,617-282-3069,,"332B00000X,333600000X,3336C0003X",,
1336154525,WALGREEN EASTERN CO INC,WALGREENS #01847,757 GALLIVAN BLVD STE 3,Dorchester,MA,02122,617-282-5246,1359,"332B00000X,333600000X,3336C0003X",42.28448539902,-71.04502504295
1932468725,AIDS HEALTHCARE FOUNDATION,MOMS PHARMACY,75 AMORY STREET,Roxbury,MA,02119,617-708-3922,,3336C0003X,42.320499670335,-71.099384048571
1720484470,COMMUNITY CARE PHARMACY II INC.,COMMUNITY CARE PHARMACY II INC.,278 BLUE HILL AVE,Roxbury,MA,02119,781-626-1955,,3336C0003X,42.315006757976,-71.07852182132
1295684967,CVS PHARMACY INC,CVS PHARMACY #11701,32 WARREN ST,Roxbury,MA,02119,617-602-4274,,"332B00000X,333600000X,3336C0003X",42.329676565773,-71.083217983251
1023850120,"DIMOCK COMMUNITY HEALTH CENTER, INC",DIMOCK PHARMACY,55 DIMOCK ST,Roxbury,MA,02119,617-989-1022,,3336C0003X,42.319553850948,-71.096721076275
1629138920,"EGLESTON SQUARE PHARMACY,INC.",EGLESTON SQUARE PHARMACY,3090 WASHINGTON ST,Roxbury,MA,02119,617-442-6070,3366,"332B00000X,3336C0003X",42.315291322616,-71.098705340163
1861551699,I AND H INC,KORNFIELD DRUG,2121 WASHINGTON ST,Roxbury,MA,02119,617-427-8950,2804,"332B00000X,3336C0003X",42.331894503853,-71.081887742507
1821379298,"MOMS PHARMACY, INC.","MOMS PHARMACY, INC.",75 AMORY ST,Roxbury,MA,02119,617-708-3922,,"3336C0003X,3336S0011X",42.320499670335,-71.099384048571
1790271294,PHARMALUXE INC,PHARMALUXE PHARMACY,50 JOHN ELIOT SQ,Roxbury,MA,02119,978-944-3903,,3336C0003X,42.329924988021,-71.091347041808
1811903206,WALGREEN CO,WALGREENS #04072,1890 COLUMBUS AVE,Roxbury,MA,02119,617-445-5457,2788,"332B00000X,333600000X,3336C0003X",42.318089072146,-71.098164257918
1427063627,WALGREEN EASTERN CO INC,WALGREENS #03016,416 WARREN ST,Roxbury,MA,02119,617-541-0310,2277,"332B00000X,333600000X,3336C0003X",42.3173476023,-71.082214766065
1043319346,CVS PHARMACY INC,CVS PHARMACY # 02070,467 CENTRE ST,Jamaica Plain,MA,02130,617-522-8062,2711,"332B00000X,333600000X,3336C0003X",42.320038403063,-71.11136731871
1831298298,CVS PHARMACY INC,CVS PHARMACY #01264,704 CENTRE ST,Jamaica Plain,MA,02130,617-524-4714,1966,"332B00000X,333600000X,3336C0003X",42.311552390494,-71.114333166178
1891241816,CHARLES RIVER COMMUNITY HEALTH INC,CHARLES RIVER COMMUNITY HEALTH,495 WESTERN AVE,Brighton,MA,02135,617-208-1656,DS90057,"333600000X,3336C0003X",42.3617983592,-71.144389516927
1134063449,"CHARLES RIVER COMMUNITY HEALTH, INC",CHARLES RIVER COMMUNITY HEALTH WALTHAM PHARMACY,43 FOUNDRY AVENUE SUITE 110,Waltham,MA,02453,781-693-3895,,"333600000X,3336C0003X",,
1326147620,CVS PHARMACY INC,CVS PHARMACY # 01889,427 WASHINGTON ST,Brighton,MA,02135,617-783-2577,2816,"332B00000X,333600000X,3336C0003X",42.349162576488,-71.156398157826
1316628993,CVS PHARMACY INC,CVS PHARMACY #10868,5 WASHINGTON ST.,Brighton,MA,02135,617-487-6019,,"332B00000X,333600000X,3336C0003X",42.342282197609,-71.140099857816
1922107374,CVS PHARMACY INC,CVS PHARMACY #00055,1927 BEACON ST,Brighton,MA,02135,617-738-6820,3391,"332B00000X,333600000X,3336C0003X",42.33633358672,-71.14898346644
1306079876,CVS PHARMACY INC,CVS PHARMACY # 03890,207 MARKET ST,Brighton,MA,02135,617-254-0358,,"332B00000X,333600000X,3336C0003X",42.355534878102,-71.149571336735
1710226923,GOOD HEALTH PHARM INC.,GOOD HEALTH PHARM INC.,1690 COMMONWEALTH AVE,Brighton,MA,02135,617-322-0077,,3336C0003X,42.341355071302,-71.14637738181
1902641376,GREENLEAF PHARMACY LLC,MELVIN RX,1558 COMMONWEALTH AVE,Brighton,MA,02135,617-566-2281,,3336C0003X,42.344495161314,-71.142007632962
1932385440,MEI SERVICES INC,PHARMALIFE BOSTON,367 WASHINGTON ST,Brighton,MA,02135,617-787-4700,3569,"332B00000X,3336C0003X",42.34919762743,-71.154099404419
1871687202,NEWTS PHARMACY LLC,MELVIN PHARMACY,1558 COMMONWEALTH AVE,Brighton,MA,02135,617-566-2281,,3336C0003X,42.344495161314,-71.142007632962
1467408997,SHAWS SUPERMARKETS INC,SHAWS PHARMACY #4572,370 WESTERN AVE,Brighton,MA,02135,617-782-1628,DS3218,"332B00000X,333600000X,3336C0003X",42.362834077094,-71.137533807883
1962501320,CVS PHARMACY INC,CVS PHARMACY # 01024,214 HARVARD AVE,Allston,MA,02134,617-277-6080,1544,"332B00000X,333600000X,3336C0003X",42.34962333157,-71.13036352426
1114298734,CVS PHARMACY INC,CVS PHARMACY# 05382,181 BRIGHTON AVE,Allston,MA,02134,617-779-7313,,"332B00000X,333600000X,3336C0003X",42.353301283733,-71.13370058109
1912149493,MONA PHARMACY CORP,CENTRAL PHARMACY,1349 COMMONWEALTH AVE,Allston,MA,02134,617-254-5900,DS89966,"333600000X,3336C0003X",42.348370101547,-71.136377782286
1114151339,WALGREEN CO,WALGREENS #11797,465 CAMBRIDGE ST,Allston,MA,02134,617-254-0104,DS89665,"332B00000X,333600000X,3336C0003X",42.354064115165,-71.136389543401
1598865925,CVS PHARMACY INC,CVS PHARMACY # 01009,21 AUSTIN ST. BUNKER HILL MALL,Charlestown,MA,02129,617-242-2950,1529,"332B00000X,333600000X,3336C0003X",42.374998417502,-71.065564785716
1063959633,GENOA HEALTHCARE LLC,GENOA HEALTHCARE LLC,330 RUTHERFORD AVE STE 1,Charlestown,MA,02129,617-681-7107,,"332B00000X,333600000X,3336C0003X,3336L0003X",42.379645230282,-71.071316827676
1285681783,HIGH PHARMACY INC,HIGH PHARMACY INC,54 HIGH ST,Charlestown,MA,02129,617-242-0415,3999,"333600000X,3336C0003X",42.376450830254,-71.063463726498
1477272615,NORTH END COMMUNITY HEALTH COMMITTEE INC,NEW HEALTH CHARLESTOWN PHARMACY,15 TUFTS ST,Charlestown,MA,02129,857-238-1100,,3336C0003X,42.37837120439,-71.056750344223
1952401382,CVS PHARMACY INC,CVS PHARMACY # 01049,942A HYDE PARK AVE,Hyde Park,MA,02136,617-364-5141,1716,"332B00000X,333600000X,3336C0003X",42.267584912766,-71.120853708648
1689942757,QUALITY RX PHARMACY INC,QUALITY RX PHARMACY INC,1260 RIVER ST,Hyde Park,MA,02136,617-361-3030,DS89789,3336C0003X,42.255869011577,-71.123134161418
1669428223,SHAWS SUPERMARKETS INC,SHAWS PHARMACY #2579,1377 HYDE PARK AVE,Hyde Park,MA,02136,617-364-3161,DS3239,"332B00000X,333600000X,3336C0003X",42.251086887632,-71.12581596706
1457877706,WALGREEN CO,WALGREENS #19067,1329 HYDE PARK AVE,Hyde Park,MA,02136,617-364-2000,DS90188,"332B00000X,333600000X,3336C0003X",42.253309578273,-71.124758273592
1073874301,CVS PHARMACY INC,CVS PHARMACY# 05464,1575 BLUE HILL AVE,Mattapan,MA,02126,617-898-1282,,"332B00000X,333600000X,3336C0003X",42.270187524198,-71.093852119941
1417473828,WALGREEN CO,WALGREENS #17257,90 RIVER ST,Mattapan,MA,02126,617-298-6634,DS90189,"332B00000X,333600000X,3336C0003X",42.271227607623,-71.074371184092
1134359078,CVS PHARMACY INC,CVS PHARMACY# 01031,4600 WASHINGTON ST,Roslindale,MA,02131,617-469-6302,,"332B00000X,333600000X,3336C0003X",42.277230739771,-71.138157210232
1053826594,"CVS PHARMACY, INC.","CVS PHARMACY, INC.",4165 WASHINGTON ST,Roslindale,MA,02131,617-327-6326,,"332B00000X,333600000X,3336C0003X",42.288138342883,-71.126419745304
1881781078,ROSLINDALE PHARMACY LTD,ROSLINDALE PHARMACY LTD,452 HYDE PARK AVE,Roslindale,MA,02131,617-325-0300,2973,"333600000X,3336C0003X",42.285202068566,-71.118795662163
1487759577,"SULLIVAN'S HEALTH CARE, INC","SULLIVAN'S HEALTH CARE, INC",30 BELGRADE AVE,Roslindale,MA,02131,617-327-0210,3335,"332B00000X,3336C0003X,3336C0004X,3336H0001X,3336L0003X",42.286619863474,-71.131244791279
1427153626,"SULLIVAN'S PHARMACY, INC","SULLIVAN'S PHARMACY, INC",1 CORINTH ST,Roslindale,MA,02131,617-323-6544,1243,"332B00000X,333600000X,3336C0003X,3336C0004X",42.286712069882,-71.130889337601
1235144429,WALGREEN CO,WALGREENS #15001,980 AMERICAN LEGION HWY,Roslindale,MA,02131,617-327-0106,DS89825,"332B00000X,333600000X,3336C0003X",42.27397238423,-71.116752391785
1407955859,CVS PHARMACY INC,CVS PHARMACY # 00117,1921 CENTRE ST # 1943,West Roxbury,MA,02132,617-469-2222,3207,"332B00000X,333600000X,3336C0003X",42.284146215313,-71.156937224283
1700931532,"D & M POWERS, INC.",WEST ROXBURY PHARMACY,1868 CENTRE ST,West Roxbury,MA,02132,617-325-0017,2845,"3336C0003X,3336C0004X",42.286049783822,-71.154991344466
1841246402,SHAWS SUPERMARKETS INC,STAR MARKET PHARMACY #3577,75 SPRING ST,West Roxbury,MA,02132,617-327-9360,DS3163,"332B00000X,333600000X,3336C0003X",42.27753331324,-71.163232559494
1083629299,WALGREEN CO,WALGREENS #04923,1999 CENTRE ST,West Roxbury,MA,02132,617-469-2658,2959,"332B00000X,333600000X,3336C0003X",42.28185610133,-71.157941340081
1457064388,BOSTON MEDICAL CENTER CORPORATION,BOSTON MEDICAL CENTER CORPORATION,20 MAVERICK SQ,East Boston,MA,02128,617-569-5800,,"3336C0003X,3336S0011X",42.369477071106,-71.039559310444
1740389105,CVS PHARMACY INC,CVS PHARMACY# 01265,210 BORDER ST,East Boston,MA,02128,617-567-5147,1965,"332B00000X,333600000X,3336C0003X",42.375692809075,-71.039853356554
1013621598,MAVERICK SPECIALTY RETAIL PHARMACY,MAVERICK SPECIALTY RETAIL PHARMACY,20 MAVERICK SQ,East Boston,MA,02128,617-568-4781,,"3336C0003X,3336S0011X",42.369477071106,-71.039559310444
1255949327,NEIGHBORHEALTH CORPORATION,NEIGHBORHEALTH CORPORATION,20 MAVERICK SQ,East Boston,MA,02128,617-569-5800,,"332B00000X,333600000X,3336C0003X",42.369477071106,-71.039559310444
1780599829,NEIGHBORHEALTH PHARMACY - SOUTH END,NEIGHBORHEALTH PHARMACY - SOUTH END,1603 WASHINGTON ST,Boston,MA,02118,857-206-7330,,3336C0003X,42.338016307247,-71.074988968685
1922524339,WALGREEN CO,WALGREEN CO,971 BENNINGTON ST,East Boston,MA,02128,617-561-0610,DS90116,"332B00000X,333600000X,3336C0003X",42.385803168115,-71.009038330787
1790790905,WALGREEN CO,WALGREENS #05756,1 CENTRAL SQ,East Boston,MA,02128,617-569-5278,3252,"332B00000X,333600000X,3336C0003X",42.374466689445,-71.039875972632
1962279109,BOSTON MEDICAL CENTER CORP,BMC PHARMACY AT SOUTH BOSTON,409 WEST BROADWAY,South Boston,MA,02127,617-638-8810,,3336C0003X,42.336804839884,-71.047868280007
1689436545,BOSTON MEDICAL CENTER CORPORATION,BMC PHARMACY AT SOUTH BOSTON,409 WEST BROADWAY,South Boston,MA,02127,617-638-8810,,3336C0003X,42.336804839884,-71.047868280007
1922107382,CVS PHARMACY INC,CVS PHARMACY #00979,423 W BROADWAY,South Boston,MA,02127,617-269-7656,2133,"332B00000X,333600000X,3336C0003X",42.336555950563,-71.04748411239
1356866495,WALGREEN CO,WALGREENS #17169,710 E BROADWAY,South Boston,MA,02127,617-269-5788,DS90196,"332B00000X,333600000X,3336C0003X",42.335658369898,-71.036860223269
1255832945,BRIGHAM AND WOMEN'S HEALTH CARE CENTER,BRIGHAM AND WOMEN'S HEALTH CARE CENTER,850 BOYLSTON ST,Chestnut Hill,MA,02467,617-732-9040,,3336C0003X,42.32644973654,-71.148537382341
1679673008,CVS PHARMACY INC,CVS PHARMACY # 01199,647 VFW PKWY,Chestnut Hill,MA,02467,617-469-5264,1981,"332B00000X,333600000X,3336C0003X",,
1730288101,CVS PHARMACY INC,CVS PHARMACY # 01862,1195 BOYLSTON ST,Chestnut Hill,MA,02467,617-731-5228,2712,"332B00000X,333600000X,3336C0003X",42.323543060796,-71.164097396717
1104437896,"DANA-FARBER CANCER INSTITUTE, INC.","DANA-FARBER CANCER INSTITUTE, INC.",300 BOYLSTON ST STE 310,Chestnut Hill,MA,02467,617-632-3878,,3336C0003X,42.319340251761,-71.1791314309
1174156921,V-CARE PHARMACY OF CHESTNUT HILL LLC,V-CARE PHARMACY OF CHESTNUT HILL,1244 BOYLSTON ST,Chestnut Hill,MA,02467,617-440-9622,,3336C0003X,42.322617162552,-71.166682938
1790104263,"WEGMANS FOOD MARKETS, INC.",WEGMANS PHARMACY #124,200 BOYLSTON ST,Chestnut Hill,MA,02467,617-762-2045,DS89914,"332B00000X,333600000X,3336C0003X",42.319677523445,-71.177176555291
